"cut","carat","color","price"
"Ideal",0.84,"G",2879
"Ideal",0.84,"G",2879
"Ideal",1.02,"J",2879
"Fair",0.72,"F",2879
"Ideal",0.72,"F",2879
"Very Good",0.92,"J",2880
"Very Good",0.74,"D",2880
"Ideal",0.7,"H",2881
"Very Good",0.71,"E",2881
"Premium",1.05,"H",2881
"Very Good",0.7,"H",2882
"Ideal",0.54,"F",2882
"Premium",0.73,"F",2882
"Fair",0.88,"F",2882
"Premium",0.73,"F",2882
"Ideal",0.72,"D",2883
"Good",0.9,"H",2883
"Fair",0.9,"H",2883
"Fair",1.03,"I",2884
"Very Good",0.84,"F",2885
"Premium",1.01,"I",2885
"Ideal",0.77,"D",2885
"Fair",0.8,"E",2885
"Fair",0.9,"D",2885
"Ideal",0.73,"E",2886
"Ideal",0.72,"E",2886
"Very Good",0.71,"D",2887
"Premium",0.7,"E",2887
"Ideal",0.79,"I",2888
"Very Good",0.72,"G",2889
"Very Good",0.7,"E",2889
"Very Good",0.7,"F",2889
"Good",0.9,"H",2889
"Very Good",0.71,"F",2889
"Ideal",0.5,"E",2889
"Ideal",0.5,"E",2889
"Ideal",0.74,"F",2889
"Premium",0.77,"F",2889
"Premium",0.77,"E",2889
"Ideal",0.8,"F",2890
"Ideal",0.8,"F",2890
"Premium",0.8,"F",2890
"Good",0.8,"F",2890
"Ideal",0.66,"G",2890
"Very Good",0.71,"E",2891
"Ideal",0.71,"F",2891
"Ideal",0.71,"E",2891
"Ideal",0.71,"E",2891
"Ideal",0.72,"D",2891
"Good",0.71,"D",2891
"Ideal",0.86,"H",2892
"Fair",1.19,"H",2892
"Very Good",0.71,"F",2893
"Very Good",0.82,"G",2893
"Ideal",0.71,"G",2893
"Ideal",0.75,"F",2893
"Very Good",0.7,"H",2893
"Ideal",0.8,"G",2893
"Good",0.82,"G",2893
"Very Good",0.82,"G",2893
"Premium",0.82,"G",2893
"Very Good",0.81,"E",2894
"Ideal",0.81,"G",2894
"Ideal",0.76,"F",2894
"Very Good",0.71,"G",2895
"Very Good",0.7,"F",2895
"Ideal",0.7,"G",2895
"Very Good",0.74,"G",2896
"Very Good",0.77,"G",2896
"Very Good",0.77,"G",2896
"Ideal",0.53,"F",2896
"Ideal",0.79,"D",2896
"Ideal",0.73,"E",2896
"Ideal",0.77,"D",2896
"Premium",0.77,"E",2896
"Very Good",1.01,"I",2896
"Ideal",1.01,"I",2896
"Very Good",0.6,"D",2897
"Premium",0.76,"E",2897
"Ideal",0.54,"D",2897
"Ideal",0.72,"E",2897
"Good",0.72,"F",2897
"Premium",0.74,"D",2897
"Premium",1.12,"J",2898
"Ideal",0.75,"D",2898
"Ideal",0.77,"D",2898
"Good",0.98,"H",2898
"Ideal",0.79,"G",2898
"Ideal",0.79,"G",2898
"Ideal",0.79,"G",2898
"Ideal",0.79,"G",2898
"Ideal",0.79,"G",2898
"Ideal",0.79,"G",2898
"Good",0.7,"G",2899
"Very Good",0.7,"F",2900
"Premium",0.72,"D",2900
"Premium",0.8,"F",2901
"Ideal",0.81,"E",2901
"Premium",0.81,"E",2901
"Ideal",0.74,"E",2901
"Premium",0.73,"E",2902
"Ideal",0.73,"E",2902
"Ideal",0.75,"G",2902
"Fair",0.71,"E",2902
"Premium",0.71,"E",2902
"Premium",0.75,"D",2903
"Ideal",0.75,"D",2903
"Ideal",0.72,"D",2903
"Premium",0.72,"D",2903
"Premium",0.72,"E",2903
"Very Good",0.79,"F",2904
"Very Good",0.79,"D",2904
"Very Good",0.7,"E",2904
"Ideal",0.62,"E",2904
"Very Good",0.7,"G",2905
"Very Good",0.7,"G",2905
"Very Good",0.7,"G",2905
"Very Good",0.71,"G",2905
"Very Good",0.86,"I",2905
"Ideal",0.53,"D",2905
"Very Good",0.91,"J",2905
"Good",0.95,"I",2905
"Premium",0.91,"J",2905
"Very Good",0.74,"D",2906
"Ideal",0.8,"I",2906
"Good",0.74,"E",2906
"Ideal",0.61,"E",2907
"Ideal",0.61,"E",2907
"Ideal",0.61,"E",2907
"Ideal",0.72,"H",2907
"Ideal",0.7,"F",2907
"Ideal",0.71,"F",2907
"Ideal",0.79,"G",2907
"Ideal",0.72,"E",2907
"Ideal",0.33,"G",557
"Ideal",0.39,"H",558
"Ideal",0.32,"D",558
"Premium",0.25,"F",558
"Good",0.25,"F",558
"Premium",0.25,"E",558
"Premium",0.25,"E",558
"Premium",0.31,"I",558
"Premium",0.31,"I",558
"Very Good",0.31,"I",558
"Premium",0.31,"I",558
"Premium",0.31,"H",558
"Premium",0.31,"H",558
"Ideal",0.31,"E",558
"Ideal",0.31,"E",558
"Ideal",0.31,"E",558
"Premium",0.31,"I",558
"Ideal",0.31,"I",558
"Premium",0.31,"I",558
"Premium",0.31,"I",558
"Premium",0.31,"I",558
"Very Good",0.31,"I",558
"Premium",0.31,"I",558
"Premium",0.31,"H",558
"Premium",0.31,"H",558
"Good",0.31,"H",558
"Premium",0.31,"H",558
"Premium",0.31,"H",558
"Ideal",0.31,"H",558
"Premium",0.31,"E",558
"Very Good",0.82,"H",2908
"Ideal",0.73,"I",2908
"Premium",0.7,"D",2909
"Premium",0.7,"D",2909
"Ideal",0.71,"H",2909
"Ideal",0.71,"H",2909
"Ideal",0.9,"I",2909
"Very Good",0.71,"D",2910
"Premium",1.05,"I",2911
"Ideal",0.59,"E",2911
"Ideal",0.71,"G",2911
"Good",0.77,"F",2911
"Good",0.73,"E",2912
"Good",0.7,"E",2912
"Good",0.73,"E",2912
"Premium",0.8,"E",2912
"Fair",1,"H",2912
"Fair",1,"I",2912
"Fair",1,"H",2912
"Very Good",0.7,"D",2913
"Premium",0.71,"D",2913
"Premium",0.71,"G",2913
"Premium",0.71,"D",2913
"Very Good",0.71,"D",2913
"Ideal",0.71,"D",2913
"Premium",0.71,"D",2913
"Premium",0.91,"I",2913
"Premium",0.83,"E",2913
"Ideal",0.85,"G",2913
"Very Good",0.8,"F",2914
"Ideal",0.73,"E",2914
"Very Good",0.83,"I",2915
"Very Good",0.77,"G",2915
"Very Good",0.8,"G",2915
"Ideal",0.71,"F",2915
"Very Good",0.73,"H",2916
"Ideal",0.93,"I",2917
"Premium",0.74,"F",2917
"Ideal",0.7,"E",2917
"Ideal",0.71,"F",2917
"Very Good",0.71,"F",2918
"Very Good",0.8,"H",2918
"Ideal",0.71,"H",2918
"Ideal",0.72,"I",2918
"Very Good",0.83,"D",2918
"Very Good",0.72,"G",2919
"Very Good",0.8,"H",2919
"Premium",0.73,"G",2919
"Good",0.7,"F",2919
"Ideal",0.73,"H",2919
"Ideal",0.73,"G",2919
"Premium",0.71,"E",2920
"Ideal",0.72,"F",2920
"Premium",0.71,"F",2920
"Ideal",0.71,"F",2920
"Very Good",0.74,"H",2921
"Very Good",0.71,"E",2921
"Very Good",0.71,"E",2921
"Very Good",0.71,"D",2921
"Ideal",0.65,"F",2921
"Fair",0.9,"I",2921
"Very Good",0.71,"E",2922
"Very Good",0.71,"E",2922
"Very Good",0.68,"F",2922
"Ideal",0.53,"F",2922
"Ideal",0.77,"D",2922
"Very Good",0.72,"E",2923
"Very Good",0.72,"E",2923
"Very Good",0.7,"E",2923
"Very Good",0.75,"E",2923
"Very Good",0.75,"E",2923
"Ideal",0.87,"H",2923
"Ideal",0.71,"E",2923
"Ideal",0.77,"D",2923
"Ideal",0.78,"F",2923
"Good",0.75,"E",2923
"Premium",0.9,"I",2923
"Ideal",0.7,"I",2924
"Very Good",0.8,"D",2925
"Very Good",0.7,"F",2925
"Very Good",0.51,"E",2925
"Ideal",0.71,"I",2925
"Ideal",1.02,"I",2925
"Premium",1.2,"I",2925
"Good",0.81,"D",2926
"Premium",0.81,"F",2926
"Premium",0.81,"F",2926
"Very Good",0.77,"H",2927
"Ideal",0.8,"I",2927
"Premium",0.9,"H",2927
"Very Good",0.7,"F",2928
"Very Good",0.7,"D",2928
"Very Good",0.74,"E",2929
"Very Good",0.8,"G",2929
"Ideal",0.7,"G",2929
"Ideal",0.7,"E",2929
"Very Good",0.71,"E",2930
"Premium",0.7,"E",2930
"Ideal",0.7,"E",2930
"Ideal",0.71,"F",2930
"Ideal",0.71,"G",2930
"Ideal",0.71,"G",2930
"Very Good",0.9,"E",2930
"Fair",0.9,"E",2930
"Ideal",0.71,"G",2930
"Very Good",0.7,"G",2931
"Very Good",0.72,"F",2931
"Ideal",0.72,"F",2931
"Premium",0.7,"G",2932
"Premium",0.7,"F",2932
"Very Good",0.7,"F",2932
"Very Good",0.72,"G",2933
"Very Good",0.59,"D",2933
"Premium",0.73,"F",2933
"Ideal",0.75,"F",2933
"Good",0.75,"D",2933
"Good",0.9,"H",2934
"Ideal",0.71,"D",2934
"Premium",0.91,"H",2935
"Fair",1.17,"I",2935
"Premium",0.8,"H",2935
"Very Good",0.7,"G",2936
"Very Good",0.81,"H",2936
"Ideal",0.74,"F",2936
"Ideal",0.7,"D",2936
"Ideal",0.82,"E",2937
"Premium",0.76,"E",2937
"Premium",0.76,"G",2937
"Premium",0.95,"G",2937
"Very Good",0.71,"H",2938
"Very Good",0.71,"H",2938
"Ideal",0.81,"E",2938
"Very Good",0.73,"F",2939
"Very Good",0.73,"G",2939
"Very Good",0.83,"F",2939
"Premium",0.77,"D",2939
"Ideal",0.8,"E",2939
"Ideal",0.73,"F",2939
"Ideal",0.72,"E",2939
"Ideal",0.75,"G",2939
"Premium",0.8,"E",2939
"Ideal",0.81,"I",2939
"Premium",0.82,"H",2939
"Good",0.7,"F",2940
"Very Good",1.24,"J",2940
"Very Good",0.7,"F",2940
"Ideal",0.7,"F",2940
"Fair",0.75,"E",2940
"Good",1,"H",2940
"Ideal",0.75,"E",2940
"Ideal",0.7,"E",2940
"Very Good",0.79,"E",2941
"Good",0.8,"F",2941
"Very Good",0.81,"F",2942
"Premium",0.71,"F",2942
"Fair",1.03,"G",2942
"Ideal",0.7,"F",2942
"Premium",0.76,"D",2942
"Fair",1.01,"G",2942
"Ideal",0.73,"D",2943
"Ideal",0.72,"F",2943
"Very Good",0.74,"H",2944
"Ideal",0.79,"G",2944
"Very Good",0.57,"D",2945
"Very Good",0.79,"H",2945
"Very Good",0.78,"D",2945
"Good",0.85,"G",2945
"Very Good",0.71,"E",2946
"Very Good",0.71,"E",2946
"Ideal",0.72,"H",2946
"Ideal",0.72,"H",2946
"Ideal",0.77,"I",2946
"Ideal",0.79,"E",2946
"Very Good",0.78,"H",2947
"Ideal",0.76,"E",2947
"Ideal",0.92,"H",2947
"Premium",0.73,"D",2947
"Ideal",0.7,"H",2947
"Ideal",0.7,"H",2947
"Ideal",0.74,"I",2947
"Ideal",0.74,"I",2947
"Ideal",0.73,"D",2947
"Good",0.82,"H",2947
"Premium",0.9,"I",2947
"Ideal",0.73,"G",2948
"Ideal",0.7,"E",2948
"Premium",0.9,"I",2948
"Fair",0.9,"I",2948
"Premium",0.9,"I",2948
"Ideal",0.9,"I",2948
"Fair",1,"E",2948
"Very Good",0.72,"E",2949
"Ideal",0.76,"E",2949
"Ideal",0.77,"D",2949
"Ideal",0.72,"H",2949
"Fair",0.99,"J",2949
"Very Good",0.81,"I",2950
"Ideal",0.71,"G",2950
"Premium",0.71,"D",2950
"Ideal",0.54,"F",2951
"Very Good",0.72,"D",2951
"Ideal",0.81,"H",2951
"Ideal",0.73,"F",2951
"Ideal",0.72,"E",2951
"Very Good",0.7,"E",2952
"Very Good",0.7,"E",2952
"Very Good",0.7,"E",2952
"Very Good",0.7,"E",2952
"Ideal",0.72,"G",2952
"Ideal",0.72,"G",2952
"Ideal",0.7,"E",2952
"Ideal",0.7,"E",2952
"Ideal",0.7,"E",2952
"Ideal",0.74,"I",2952
"Good",0.7,"E",2952
"Very Good",0.8,"H",2953
"Premium",0.79,"F",2953
"Good",0.75,"F",2953
"Very Good",0.71,"E",2954
"Ideal",0.72,"D",2954
"Premium",0.72,"E",2954
"Premium",0.72,"D",2954
"Ideal",0.75,"D",2954
"Very Good",0.82,"D",2954
"Ideal",0.76,"G",2954
"Premium",0.89,"I",2955
"Very Good",0.7,"F",2956
"Very Good",0.74,"H",2956
"Very Good",0.74,"H",2956
"Good",0.95,"I",2956
"Very Good",0.91,"J",2956
"Ideal",0.7,"F",2956
"Good",0.71,"F",2956
"Premium",0.7,"D",2956
"Ideal",0.72,"F",2956
"Ideal",0.72,"F",2956
"Ideal",0.72,"H",2958
"Ideal",0.79,"I",2958
"Good",0.72,"G",2958
"Fair",0.98,"F",2958
"Very Good",0.56,"D",2959
"Very Good",0.7,"F",2959
"Premium",0.79,"G",2959
"Ideal",0.82,"I",2959
"Fair",0.74,"G",2959
"Very Good",0.71,"H",2960
"Very Good",0.7,"D",2960
"Good",0.7,"D",2960
"Ideal",0.7,"D",2960
"Ideal",0.76,"F",2960
"Ideal",0.72,"G",2960
"Ideal",0.64,"G",2960
"Good",0.71,"F",2960
"Ideal",0.74,"G",2960
"Very Good",0.77,"H",2961
"Ideal",0.74,"H",2961
"Premium",0.72,"E",2961
"Premium",0.73,"F",2961
"Premium",0.73,"F",2961
"Ideal",0.63,"F",2961
"Ideal",0.72,"H",2961
"Ideal",0.76,"E",2961
"Premium",0.71,"F",2961
"Premium",0.75,"H",2961
"Premium",0.96,"E",2961
"Ideal",0.63,"D",2962
"Ideal",0.72,"E",2962
"Ideal",0.71,"G",2962
"Premium",0.82,"F",2962
"Ideal",0.71,"E",2963
"Very Good",0.91,"E",2963
"Very Good",0.71,"E",2964
"Very Good",0.71,"E",2964
"Very Good",0.71,"D",2964
"Good",0.7,"E",2964
"Fair",0.7,"E",2964
"Ideal",0.75,"E",2964
"Fair",0.9,"F",2964
"Good",0.9,"F",2964
"Fair",0.9,"J",2964
"Premium",0.9,"J",2964
"Fair",1,"G",2964
"Fair",1.5,"H",2964
"Premium",1.05,"E",2964
"Fair",0.9,"J",2964
"Ideal",0.71,"I",2965
"Ideal",0.71,"I",2965
"Ideal",0.71,"I",2965
"Ideal",0.71,"I",2965
"Ideal",0.7,"G",2965
"Ideal",0.7,"G",2965
"Very Good",0.73,"G",2966
"Very Good",0.85,"E",2966
"Ideal",0.7,"I",2966
"Ideal",0.75,"F",2966
"Ideal",0.82,"F",2966
"Very Good",0.7,"E",2967
"Very Good",0.7,"E",2967
"Very Good",0.86,"G",2967
"Ideal",0.79,"H",2967
"Premium",0.31,"E",558
"Premium",0.31,"E",558
"Ideal",0.31,"G",558
"Very Good",0.3,"H",559
"Very Good",0.31,"G",559
"Very Good",0.31,"G",559
"Very Good",0.31,"G",559
"Ideal",0.24,"G",559
"Ideal",0.24,"G",559
"Ideal",0.24,"G",559
"Ideal",0.24,"G",559
"Ideal",0.24,"G",559
"Ideal",0.32,"E",559
"Ideal",0.32,"E",559
"Ideal",0.24,"G",559
"Ideal",0.24,"G",559
"Ideal",0.24,"G",559
"Ideal",0.24,"G",559
"Ideal",0.24,"G",559
"Ideal",0.32,"G",559
"Ideal",0.32,"G",559
"Very Good",0.25,"E",560
"Very Good",0.25,"E",560
"Very Good",0.25,"F",560
"Very Good",0.27,"F",560
"Ideal",0.32,"G",560
"Ideal",0.36,"F",560
"Ideal",0.41,"I",561
"Premium",0.32,"H",561
"Ideal",0.32,"H",561
"Very Good",0.75,"E",2968
"Premium",0.92,"H",2968
"Fair",1.13,"H",2968
"Premium",0.71,"D",2968
"Premium",1.06,"I",2968
"Ideal",0.9,"G",2968
"Ideal",0.8,"G",2969
"Premium",0.52,"E",2970
"Very Good",0.72,"G",2970
"Good",0.7,"F",2970
"Premium",0.78,"E",2970
"Ideal",0.78,"H",2970
"Good",1.04,"I",2970
"Fair",0.91,"F",2971
"Very Good",0.81,"E",2972
"Ideal",0.76,"G",2972
"Ideal",0.7,"G",2972
"Very Good",0.9,"H",2972
"Premium",0.81,"H",2972
"Very Good",0.9,"J",2973
"Ideal",0.75,"G",2973
"Ideal",0.77,"D",2973
"Ideal",0.7,"E",2973
"Very Good",0.81,"E",2973
"Good",0.7,"E",2973
"Ideal",0.82,"F",2974
"Ideal",0.57,"F",2974
"Good",0.9,"H",2974
"Fair",1,"D",2974
"Ideal",0.71,"G",2974
"Very Good",0.7,"F",2975
"Premium",0.7,"F",2975
"Very Good",0.82,"E",2975
"Ideal",0.8,"F",2975
"Premium",0.83,"G",2975
"Ideal",0.83,"H",2975
"Premium",0.77,"E",2975
"Ideal",0.79,"F",2976
"Ideal",0.72,"E",2976
"Ideal",0.91,"I",2976
"Very Good",0.71,"G",2977
"Ideal",0.81,"F",2977
"Premium",0.76,"D",2977
"Ideal",0.54,"F",2977
"Ideal",0.71,"G",2978
"Ideal",0.7,"E",2978
"Ideal",0.8,"E",2978
"Ideal",0.76,"E",2978
"Ideal",0.72,"H",2979
"Ideal",0.7,"E",2979
"Premium",0.86,"F",2980
"Ideal",0.7,"E",2980
"Good",0.7,"D",2980
"Good",0.64,"F",2980
"Ideal",0.7,"E",2981
"Premium",0.91,"I",2981
"Ideal",0.91,"I",2981
"Good",0.9,"E",2982
"Ideal",0.71,"G",2982
"Fair",0.9,"E",2982
"Ideal",0.71,"E",2982
"Very Good",0.71,"G",2982
"Premium",0.71,"E",2982
"Ideal",0.74,"E",2984
"Very Good",0.9,"J",2984
"Premium",1,"G",2984
"Very Good",0.7,"D",2985
"Ideal",0.75,"E",2985
"Premium",0.82,"H",2985
"Very Good",0.77,"G",2986
"Ideal",0.8,"I",2986
"Ideal",0.82,"I",2986
"Ideal",0.84,"G",2986
"Ideal",0.7,"G",2987
"Ideal",0.74,"D",2987
"Premium",0.77,"E",2988
"Very Good",0.6,"F",2988
"Very Good",1.03,"G",2988
"Ideal",0.76,"I",2988
"Ideal",0.72,"F",2989
"Premium",0.83,"D",2990
"Very Good",0.76,"G",2990
"Very Good",0.72,"E",2990
"Good",0.57,"E",2990
"Ideal",0.75,"G",2991
"Ideal",0.7,"D",2991
"Very Good",0.7,"E",2992
"Ideal",0.75,"H",2992
"Fair",1.06,"J",2992
"Very Good",0.69,"F",2993
"Very Good",0.87,"H",2993
"Very Good",0.75,"E",2993
"Ideal",0.7,"G",2993
"Ideal",0.7,"F",2993
"Ideal",0.75,"E",2993
"Ideal",0.72,"D",2993
"Fair",1.01,"G",2993
"Very Good",0.71,"F",2994
"Very Good",0.71,"G",2994
"Very Good",0.81,"G",2994
"Premium",1.24,"J",2994
"Premium",0.81,"G",2994
"Premium",0.81,"D",2994
"Ideal",0.73,"D",2995
"Ideal",0.7,"G",2995
"Fair",0.91,"F",2996
"Very Good",0.88,"I",2996
"Ideal",0.77,"D",2996
"Ideal",0.74,"I",2997
"Ideal",0.72,"H",2997
"Ideal",0.7,"D",2998
"Ideal",0.72,"H",2998
"Ideal",0.7,"F",2998
"Fair",1.01,"J",2998
"Fair",0.85,"G",2998
"Very Good",0.7,"D",2999
"Very Good",0.73,"G",2999
"Fair",1.02,"H",2999
"Premium",0.87,"F",2999
"Ideal",0.71,"F",2999
"Premium",0.7,"G",2999
"Premium",0.74,"E",2999
"Premium",0.74,"E",2999
"Premium",0.7,"G",2999
"Ideal",0.77,"E",3000
"Good",0.93,"J",3000
"Premium",0.9,"I",3001
"Very Good",0.9,"I",3001
"Ideal",0.9,"I",3001
"Very Good",0.72,"D",3001
"Premium",0.7,"D",3001
"Good",0.7,"D",3001
"Very Good",0.7,"D",3001
"Ideal",0.6,"G",3001
"Very Good",0.75,"H",3002
"Very Good",0.83,"E",3002
"Very Good",0.77,"E",3002
"Premium",0.71,"D",3002
"Good",0.89,"H",3002
"Good",0.72,"F",3002
"Ideal",0.72,"G",3002
"Premium",0.8,"G",3002
"Fair",0.73,"F",3002
"Ideal",0.76,"E",3003
"Fair",1.01,"D",3003
"Premium",0.65,"D",3003
"Premium",0.81,"F",3004
"Ideal",0.81,"F",3004
"Ideal",0.7,"H",3004
"Ideal",0.61,"E",3004
"Ideal",0.78,"G",3004
"Ideal",0.72,"F",3004
"Premium",0.92,"D",3004
"Very Good",0.75,"E",3005
"Ideal",0.55,"F",3005
"Very Good",0.8,"H",3005
"Ideal",0.72,"I",3005
"Ideal",0.73,"H",3005
"Very Good",0.91,"I",3006
"Very Good",0.91,"G",3006
"Premium",0.71,"E",3006
"Very Good",0.71,"E",3006
"Premium",0.55,"D",3006
"Ideal",0.71,"I",3007
"Ideal",0.71,"I",3007
"Premium",0.7,"E",3007
"Ideal",0.71,"G",3007
"Ideal",0.71,"G",3007
"Ideal",0.71,"G",3007
"Ideal",0.71,"G",3007
"Ideal",0.71,"G",3007
"Ideal",0.76,"D",3007
"Very Good",0.91,"F",3007
"Very Good",0.7,"D",3008
"Ideal",0.61,"G",3008
"Ideal",0.7,"F",3008
"Premium",0.82,"H",3008
"Very Good",0.71,"E",3009
"Very Good",0.71,"E",3009
"Very Good",0.71,"E",3009
"Very Good",0.74,"E",3009
"Ideal",0.83,"F",3010
"Very Good",0.83,"F",3010
"Ideal",0.8,"I",3010
"Ideal",0.8,"D",3011
"Very Good",0.73,"G",3011
"Very Good",1,"G",3011
"Fair",1.2,"J",3011
"Fair",1.2,"I",3011
"Fair",1.2,"I",3011
"Ideal",0.61,"E",3011
"Ideal",0.7,"F",3011
"Ideal",0.7,"F",3011
"Ideal",0.7,"F",3011
"Ideal",0.7,"F",3011
"Ideal",0.77,"D",3011
"Ideal",0.75,"H",3011
"Ideal",0.75,"H",3011
"Fair",1,"E",3011
"Very Good",0.78,"G",3012
"Ideal",0.82,"E",3012
"Ideal",0.72,"G",3012
"Ideal",0.72,"E",3012
"Ideal",0.72,"E",3012
"Very Good",0.8,"F",3013
"Premium",0.75,"F",3013
"Very Good",0.71,"F",3013
"Ideal",0.71,"F",3013
"Ideal",0.81,"E",3013
"Ideal",0.81,"E",3013
"Premium",0.9,"D",3013
"Ideal",0.78,"E",3014
"Ideal",0.71,"H",3014
"Very Good",0.73,"D",3014
"Premium",1.01,"G",3014
"Good",0.9,"G",3014
"Very Good",0.84,"G",3015
"Very Good",0.91,"E",3015
"Ideal",0.78,"H",3015
"Ideal",0.81,"E",3015
"Very Good",0.72,"D",3016
"Premium",0.7,"E",3016
"Ideal",0.7,"E",3016
"Good",0.9,"F",3016
"Ideal",0.76,"H",3016
"Premium",0.96,"E",3016
"Ideal",0.9,"H",3016
"Very Good",0.7,"G",3017
"Very Good",0.71,"F",3017
"Premium",1.12,"G",3017
"Ideal",0.7,"G",3017
"Good",0.5,"D",3017
"Very Good",1.12,"G",3017
"Good",0.7,"F",3018
"Very Good",1.03,"G",3018
"Premium",0.7,"F",3018
"Ideal",0.71,"F",3018
"Ideal",0.72,"H",3018
"Good",0.7,"E",3018
"Very Good",1.02,"F",3018
"Premium",0.77,"F",3018
"Premium",0.7,"F",3018
"Premium",0.93,"G",3019
"Premium",0.78,"D",3019
"Ideal",0.71,"D",3020
"Very Good",0.73,"F",3023
"Ideal",0.65,"E",3023
"Ideal",0.85,"G",3023
"Good",0.9,"H",3024
"Good",0.9,"H",3024
"Premium",0.75,"E",3024
"Very Good",0.9,"J",3024
"Good",0.9,"J",3024
"Premium",0.72,"E",3024
"Fair",0.9,"H",3024
"Premium",0.72,"E",3024
"Good",0.75,"D",3024
"Premium",0.75,"E",3024
"Very Good",0.72,"G",3024
"Premium",0.75,"D",3024
"Very Good",0.65,"D",3025
"Very Good",0.7,"G",3026
"Ideal",0.59,"E",3026
"Ideal",0.71,"E",3026
"Ideal",0.83,"H",3027
"Fair",1.02,"J",3027
"Fair",1,"G",3027
"Premium",1.02,"G",3027
"Good",0.77,"H",3027
"Very Good",0.7,"F",3028
"Ideal",0.8,"H",3030
"Ideal",0.74,"H",3030
"Fair",0.77,"F",3031
"Premium",0.72,"G",3032
"Good",1.01,"E",3032
"Very Good",1.01,"H",3032
"Ideal",0.55,"F",3032
"Very Good",0.71,"D",3033
"Ideal",0.73,"G",3033
"Ideal",0.76,"E",3033
"Ideal",0.52,"E",3033
"Good",0.7,"D",3033
"Very Good",0.7,"D",3033
"Good",0.7,"D",3033
"Fair",0.92,"I",3033
"Premium",0.91,"H",3033
"Ideal",0.91,"I",3034
"Good",0.91,"I",3034
"Ideal",0.7,"G",3034
"Very Good",0.72,"E",3035
"Ideal",0.71,"E",3035
"Ideal",0.72,"G",3035
"Ideal",0.78,"D",3035
"Ideal",0.71,"D",3035
"Very Good",0.8,"H",3036
"Ideal",0.74,"E",3036
"Premium",0.74,"D",3036
"Ideal",0.61,"D",3036
"Ideal",0.78,"F",3036
"Very Good",0.7,"G",3037
"Good",0.32,"E",561
"Premium",0.32,"G",561
"Good",0.4,"H",561
"Premium",0.32,"G",561
"Ideal",0.32,"G",561
"Premium",0.32,"G",561
"Premium",0.32,"I",561
"Very Good",0.32,"G",561
"Good",0.32,"G",561
"Good",0.32,"H",561
"Ideal",0.32,"G",561
"Ideal",0.32,"G",561
"Ideal",0.32,"G",561
"Premium",0.32,"H",561
"Very Good",0.32,"H",561
"Premium",0.32,"G",561
"Good",0.32,"G",561
"Very Good",0.32,"H",561
"Ideal",0.32,"G",561
"Very Good",0.32,"H",561
"Premium",0.32,"H",561
"Very Good",0.32,"E",561
"Ideal",0.32,"G",561
"Premium",0.32,"G",561
"Good",0.32,"E",561
"Very Good",0.32,"G",561
"Premium",0.32,"G",561
"Ideal",0.32,"G",561
"Ideal",0.32,"H",561
"Ideal",0.32,"H",561
"Ideal",0.72,"E",3037
"Ideal",0.76,"H",3038
"Ideal",0.7,"H",3038
"Ideal",0.73,"E",3038
"Very Good",0.7,"G",3039
"Fair",0.7,"F",3039
"Very Good",0.77,"D",3040
"Premium",0.92,"I",3040
"Ideal",0.73,"G",3041
"Ideal",0.71,"F",3041
"Ideal",0.71,"F",3041
"Good",0.81,"I",3042
"Ideal",0.71,"G",3042
"Very Good",0.72,"G",3043
"Premium",0.81,"F",3043
"Ideal",0.81,"I",3043
"Very Good",0.77,"F",3044
"Ideal",0.83,"G",3044
"Very Good",0.71,"F",3045
"Very Good",0.71,"F",3045
"Very Good",0.78,"F",3045
"Very Good",0.71,"D",3045
"Premium",0.72,"D",3045
"Ideal",1.14,"J",3045
"Ideal",0.75,"E",3045
"Very Good",0.75,"D",3046
"Good",0.7,"G",3046
"Very Good",0.79,"F",3047
"Fair",0.73,"D",3047
"Premium",0.91,"G",3047
"Premium",0.91,"G",3047
"Ideal",0.93,"I",3047
"Very Good",0.82,"F",3048
"Very Good",0.75,"D",3048
"Premium",0.72,"H",3048
"Ideal",0.72,"G",3048
"Good",0.72,"E",3048
"Very Good",0.72,"E",3048
"Ideal",0.9,"J",3048
"Premium",0.72,"D",3048
"Premium",0.72,"D",3048
"Ideal",0.75,"E",3049
"Ideal",0.66,"D",3049
"Ideal",0.83,"E",3049
"Very Good",0.62,"D",3050
"Very Good",0.8,"E",3050
"Ideal",0.76,"H",3050
"Ideal",0.76,"H",3050
"Good",0.82,"E",3050
"Ideal",0.81,"E",3050
"Good",1.02,"E",3051
"Very Good",0.66,"G",3051
"Very Good",0.7,"D",3052
"Ideal",0.77,"F",3052
"Very Good",0.7,"G",3052
"Fair",1.03,"G",3052
"Very Good",0.7,"D",3053
"Very Good",0.71,"E",3053
"Very Good",0.7,"F",3053
"Ideal",0.71,"E",3053
"Ideal",0.81,"F",3053
"Ideal",0.78,"E",3053
"Ideal",0.75,"E",3053
"Very Good",0.79,"E",3053
"Premium",0.79,"G",3053
"Premium",0.79,"G",3053
"Ideal",0.79,"E",3053
"Very Good",0.7,"D",3054
"Premium",1.01,"H",3054
"Premium",1.01,"I",3054
"Fair",1.01,"I",3054
"Fair",1.01,"I",3054
"Very Good",0.78,"E",3055
"Very Good",0.65,"D",3056
"Ideal",0.61,"E",3056
"Ideal",0.78,"G",3056
"Ideal",0.76,"E",3056
"Very Good",0.9,"I",3057
"Very Good",0.92,"D",3057
"Ideal",0.57,"F",3057
